TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
1376,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1377,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1377,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1378,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1378,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1379,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1379,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1380,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1380,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1381,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1381,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1382,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1382,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,777.0
1383,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1383,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1384,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1384,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1385,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1385,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1386,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1386,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1387,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1387,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1388,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1388,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1389,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1389,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1390,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1390,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1391,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1391,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1392,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1392,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1393,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1393,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1394,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1394,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1395,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1395,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1396,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1396,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,3.2,34562.0,0,0.0
1397,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1397,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1398,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1398,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1399,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1399,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1400,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1400,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1401,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1401,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1402,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1402,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1403,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1403,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1404,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1404,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1405,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1405,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1406,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1406,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1407,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1407,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1408,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1408,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1409,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1409,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1410,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1410,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,777.0
1411,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1411,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1412,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1412,2022-08-15,2022,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1413,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1413,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1414,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1414,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1415,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1415,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1416,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1416,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1417,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1417,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1418,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1418,2022-08-15,2022,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1419,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1419,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1420,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1420,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1421,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1421,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1422,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1422,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1423,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1423,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1424,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1424,2022-08-15,2022,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,380000.0,2500.0,0.03,75.0,0,0.0
1425,2023-08-15,2023,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1425,2023-08-15,2023,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1426,2023-08-15,2023,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1426,2023-08-15,2023,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1427,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1427,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1428,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1428,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1429,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1429,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1430,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1430,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1431,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1431,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1432,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1432,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1433,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1433,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1434,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1434,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1435,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1435,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1436,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1436,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1437,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1437,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1438,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1438,2023-08-15,2023,3,8,33,15,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,1142.0
1439,2023-08-15,2023,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,5.0
1439,2023-08-15,2023,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,5.0
1440,2023-08-15,2023,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,5.0
1440,2023-08-15,2023,3,8,33,15,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,5.0
1441,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,5.0
1441,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,5.0
1442,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,5.0
1442,2023-08-15,2023,3,8,33,15,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,2500.0,3.2,34562.0,0,5.0
